bio,chamber,collectionId,collectionName,current_position,district,facebook_url,id,instagram_url,linkedin_url,name,office_type,party,photo,political_party,position_start_date,slug,state,status,term_end_date,tiktok_url,truth_social_url,website_url,wikipedia_url,x_url,youtube_url
"Bernardo Moreno ( mər-EE-noh; born February 14, 1967) is an American politician and businessman serving since 2025 as the senior United States senator from Ohio. He is a member of the Republican Party. Moreno was born in Colombia to a family that soon immigrated to the United States, where he grew up in Florida. After attending the University of Michigan, he began a career in business. In 2005 he moved to Ohio, where he ran several car dealerships, mostly in Greater Cleveland, before becoming involved in blockchain companies in the late 2010s. He previously ran for Senate in 2022, but withdrew before the Republican primary. In 2024, Moreno defeated three-term incumbent Democratic senator Sherrod Brown. He became Ohio's junior senator on January 3, 2025, and became Ohio's senior senator a week later, when JD Vance resigned from the Senate to become vice president of the United States. Moreno is the first Hispanic American senator from Ohio and one of the first two Colombian American U.S. senators, along with Ruben Gallego of Arizona. == Early life, family, and education == Moreno was born in Bogotá, Colombia, on February 14, 1967. His father, Bernardo Moreno Mejía, was a physician and held high-ranking positions in the Colombian government. When Moreno was five, the family moved to Fort Lauderdale, Florida, where he was raised. His father worked as a surgical assistant, and his mother was a real estate agent. Moreno became a U.S. citizen at age 18. Moreno attended the University of Michigan, graduating with a bachelor's degree in business administration. After it was publicized that his Cleveland Foundation biography incorrectly included a Master of Business Administration degree, his Senate campaign blamed the error on ""a staffer who made a mistake"". == Early career == After college, Moreno worked at General Motors. At 26, he moved to Massachusetts to become the general manager at The Herb Chambers Companies, a car dealership for the General Motors division Saturn. He relocated to Ohio in 2005 and bought a Mercedes-Benz dealership in North Olmsted near Cleveland. Moreno was the president of the Collection Auto Group, a car dealership company. By 2016, he owned more than a dozen dealerships, mostly located in Ohio. In 2019, he began to sell a number of his dealerships to focus on his new blockchain-based technology company, Ownum. In 2018, Moreno established the Sales Center for Excellence at Cleveland State University. In 2019, Moreno was elected to the Cleveland Business Hall of Fame in Cleveland Magazine. Moreno was appointed to the board of trustees for the MetroHealth System in October 2019 and served until he resigned in February 2021 to focus on seeking public office. In 2023, Moreno settled over a dozen wage theft lawsuits prior to launching his U.S. Senate campaign. He was ordered to pay over $400,000 to two former employees. He was rebuked by a state judge for shredding documents potentially related to the case. A March 2024 report found that Moreno had faced two lawsuits alleging gender and age-based discrimination; Moreno's campaign responded by saying both employees who sued him supported his Senate campaign. == U.S. Senate == === Elections === ==== 2022 ==== In April 2021, Moreno entered the race for the Republican nomination for U.S. Senate to replace the retiring incumbent Rob Portman. On February 3, 2022,",Senator,pbc_3830222512,politicians,U.S. Senator,,https://www.facebook.com/bernie.moreno.73,a2f00zy8bscjexa,https://www.instagram.com/berniemorenoforohio,,Bernie Moreno,senator,,250px_sen_bernie_moreno_official_photo2c_119th_congress_28hr29_28cropped429jpg_q3xdi5mjd5.jpg,,,bernie-moreno,Ohio,,,,,https://www.moreno.senate.gov,https://en.wikipedia.org/wiki/Bernie_Moreno,https://mobile.twitter.com/berniemoreno,https://www.youtube.com/@BernieMorenoforSenate
,Representative,pbc_3830222512,politicians,U.S. Representative,,,yfaz7n8gky6uxge,,,Beth Van Duyne,representative,,250px_beth_van_duyne_28cropped29jpg_3pgckmsxw1.jpg,,1970-11-16 00:00:00.000Z,beth-van-duyne-texas-24,Texas,,,,,,https://en.wikipedia.org/wiki/Beth_Van_Duyne,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,jtrbf4ogllzwtvi,,,Betty McCollum,representative,,250px_betty_mccollum2c_official_portrait2c_116th_congress_28cropped29jpg_x5asl34whx.jpg,,1954-07-12 00:00:00.000Z,betty-mccollum-minnesota-4,Minnesota,,,,,,https://en.wikipedia.org/wiki/Betty_McCollum,,
"William Morgan Cassidy (born September 28, 1957) is an American politician and physician who is the senior United States senator from Louisiana, a seat he has held since 2015. A member of the Republican Party, he served in the Louisiana State Senate from 2006 to 2009 and in the U.S. House of Representatives from 2009 to 2015. Cassidy has chaired the Senate Health, Education, Labor, & Pensions (HELP) Committee since 2025. Born in Highland Park, Illinois, Cassidy is a graduate of Louisiana State University (LSU) and LSU School of Medicine. A gastroenterologist, he was elected to the Louisiana State Senate from the 16th district which included parts of Baton Rouge, in 2006. In 2008, he was elected as the U.S. representative for Louisiana's 6th congressional district, defeating Democratic incumbent Don Cazayoux. Cassidy was elected to the Senate in 2014, defeating Democratic incumbent Mary Landrieu. He was reelected in 2020. A moderate Republican, Cassidy is a critic of President Donald Trump. In 2021, he was one of seven Republican senators to vote to convict Trump of incitement of insurrection in his second impeachment trial. As a result, the Republican Party of Louisiana censured him. In 2023, after Trump was indicted for mishandling classified documents, Cassidy called for Trump to drop out of the 2024 presidential election. After Trump secured the Republican nomination, Cassidy declined to endorse him in the general election. == Early life and education == William Morgan Cassidy was born in Highland Park, Illinois, one of four sons of Elizabeth and James F. Cassidy, and is of Irish and Welsh descent. He moved to Baton Rouge, Louisiana, as an infant, and received a Bachelor of Science from Louisiana State University in 1979 and a Doctor of Medicine from LSU School of Medicine in 1983. He completed his residency in internal medicine at University of Southern California/Los Angeles General Medical Center in 1987, followed by a hepatology-gastroenterology fellowship at the same institution in 1989. == Early career == === Medicine === After his medical training, Cassidy spent a year in Los Angeles as a liver specialist and internal medicine physician at the Cigna Medical Center before returning to Louisiana in 1990. He specialized in the treatment of liver disease at the Earl K. Long Medical Center (LSUMC). In 1998, Cassidy helped found the Greater Baton Rouge Community Clinic to provide uninsured residents of the greater Baton Rouge area with access to free health care. The Clinic provides low-income families with free dental, medical, mental health, and vision care through a ""virtual"" approach that partners needy patients with doctors who provide care free of charge. Cassidy has also been involved in setting up the nonprofit Health Centers in Schools, which vaccinates children in the East Baton Rouge Parish School System against hepatitis B and flu. In the wake of Hurricane Katrina, Cassidy led a group of health care volunteers to convert an abandoned Kmart into an emergency health care facility, providing basic health care to hurricane victims. In 2010, Cassidy's alma mater, Louisiana State University, selected him for honoris causa membership in Omicron Delta Kappa, the National Leadership Honor Society. === Politics === Cassidy was first elected to the Louisiana State Senate in 2006 as a Republican. He had previously been a Democrat, supporting Michael Dukakis for president in 1988, donating",Senator,pbc_3830222512,politicians,U.S. Senator,,,kssuas6lvv1b3nf,,,Bill Cassidy,senator,,250px_bill_cassidy_official_senate_photo_28cropped29jpg_ycchlmkg7p.jpg,,,bill-cassidy,Louisiana,,,,,https://www.cassidy.senate.gov,https://en.wikipedia.org/wiki/Bill%20Cassidy,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,2inp206gs8a4fru,,,Bill Foster,representative,,250px_bill_foster2c_official_portrait2c_113th_congress_28cropped29jpg_dyn3fdbahv.jpg,,1955-10-07 00:00:00.000Z,bill-foster-illinois-11,Illinois,,,,,,https://en.wikipedia.org/wiki/Bill_Foster_(politician),,
"William Francis Hagerty IV ( HAG-ər-tee; born August 14, 1959) is an American politician, businessman, and diplomat serving as the junior United States senator from Tennessee since 2021. A member of the Republican Party, he served as the 30th United States ambassador to Japan from 2017 to 2019 under President Donald Trump. Hagerty began his career in private equity. Hagerty is the co-founder of Hagerty Peterson & Company, a private equity investment firm; he is a former managing director of the firm. From 2011 to 2014, Hagerty served as commissioner of the Tennessee Department of Economic and Community Development. He led a successful effort to bring a Major League Soccer franchise to Nashville. President Trump nominated Hagerty to serve as U.S. ambassador to Japan on March 27, 2017; the U.S. Senate confirmed him on July 13 in an 86–12 vote. Hagerty was sworn in as the 30th United States ambassador to Japan on July 27, 2017. He resigned in July 2019 to run for the U.S. Senate. Hagerty ran in the 2020 election for the U.S. Senate seat being vacated by Lamar Alexander. He won the Republican primary and defeated Democratic nominee Marquita Bradshaw in the general election. == Early life and education == Hagerty is a native of Gallatin, in Sumner County, Tennessee. He became an Eagle Scout, and was awarded the Distinguished Eagle Scout Award in 2017. He is a 1977 graduate of Madisonville North Hopkins High School in Kentucky. He earned a Bachelor of Arts in economics and business administration from Vanderbilt University in 1981. He received a Juris Doctor from Vanderbilt Law School in 1984. == Career == Hagerty began his career at Boston Consulting Group, culminating in a three-year assignment to Tokyo. He was an economic advisor and White House Fellow in the administration of President George H. W. Bush and then began a career in private equity, initially at Trident Capital in Silicon Valley. Hagerty is the co-founder of Hagerty Peterson & Company, a private equity investment firm; he is a former managing director of the firm. He served as a national finance chair for Mitt Romney's 2008 presidential campaign. From 2011 to 2014, Hagerty served as commissioner of the Tennessee Department of Economic and Community Development in the cabinet of Governor Bill Haslam, where he played a role in investments by Bridgestone, Calsonic Kansei (now Magneti Marelli), and Nissan in Tennessee. Hagerty has served on the board of CyMed, NEW Customer Services, Houghton Mifflin Harcourt, Ryman Hospitality, Pinnacle Financial Partners, and R.J. O'Brien. === Nashville MLS Steering Committee === Before his confirmation as U.S. Ambassador to Japan, Hagerty founded and led the Nashville MLS Steering Committee, a coalition seeking to bring a Major League Soccer franchise to Nashville, Tennessee. The effort was successful, with Nashville being officially selected and named the first of two new MLS expansion markets on December 20, 2017. Nashville SC debuted in the 2020 MLS season. === 2016 presidential election === During the early stages of the 2016 presidential election, Hagerty was nominated to serve on the ballot as a delegate for Jeb Bush. Bush dropped out of the race before the Tennessee primary on March 1, 2016. After the Tennessee primary, Hagerty served as Trump Victory Chair for Tennessee. After Trump became the Republican nominee, Hagerty was selected",Senator,pbc_3830222512,politicians,U.S. Senator,,,qcttnf7y5wh1n79,,,Bill Hagerty,senator,,,,,bill-hagerty,Tennessee,,,,,https://www.hagerty.senate.gov,https://en.wikipedia.org/wiki/Bill_Hagerty,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,wlo5u5to9e0wcmx,,,Bill Huizenga,representative,,250px_rep_bill_huizenga_118th_congress_28cropped29jpg_w33jpwhuhp.jpg,,1969-01-31 00:00:00.000Z,bill-huizenga-michigan-4,Michigan,,,,,,https://en.wikipedia.org/wiki/Bill_Huizenga,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,n7ccl1n7ev0u3om,,,Bill Keating,representative,,250px_bill_keating_clerk_photojpg_j51iflw9e7.jpg,,1952-09-06 00:00:00.000Z,bill-keating-massachusetts-9,Massachusetts,,,,,,https://en.wikipedia.org/wiki/Bill_Keating,,
,Governor,pbc_3830222512,politicians,Governor,,,nixhic68yu8z153,,,Bill Lee,governor,,bill_lee_nixhic68yu8z153_vrf9ninbfg.jpg,,1959-10-09 00:00:00.000Z,bill-lee,Tennessee,,,,,,https://en.wikipedia.org/wiki/Bill_Lee_(Tennessee_politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,1nj58ss7oix4ysg,,,Blake Moore,representative,,250px_blake_moore_117th_us_congress_28cropped29jpg_o42gazz1ju.jpg,,1980-06-22 00:00:00.000Z,blake-moore-utah-1,Utah,,,,,,https://en.wikipedia.org/wiki/Blake_Moore,,
,Governor,pbc_3830222512,politicians,Governor,,https://www.facebook.com/bobfergusonAG,sm12xgw6f4gwlln,https://www.instagram.com/bobferguson4wa/,,Bob Ferguson,governor,,bob_ferguson_sm12xgw6f4gwlln_tkdkaqbmqb.jpg,,1965-02-23 00:00:00.000Z,bob-ferguson,Washington,,,,,https://www.bobferguson.com/,https://en.wikipedia.org/wiki/Bob_Ferguson_(politician),https://twitter.com/BobFergusonAG,https://www.youtube.com/@bobferguson6858
,Representative,pbc_3830222512,politicians,U.S. Representative,,,3bah9npuhkspwsb,,,Bob Latta,representative,,bob_latta_ag1dordd4i.jpg,,1956-04-18 00:00:00.000Z,bob-latta-ohio-5,Ohio,,,,,,https://en.wikipedia.org/wiki/Bob_Latta,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,887nmwmcjd8o4na,,,Bob Onder,representative,,250px_rep_bob_onder_portrait_28cropped29png_6pw6c6m210.png,,1962-01-06 00:00:00.000Z,bob-onder-missouri-3,Missouri,,,,,,https://en.wikipedia.org/wiki/Bob_Onder,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,zbl47bu72hvcgt3,,,Bobby Scott,representative,,250px_bobby_scott_28cropped29jpg_k3nx1mheh2.jpg,,1947-04-30 00:00:00.000Z,bobby-scott-virginia-3,Virginia,,,,,,https://en.wikipedia.org/wiki/Bobby_Scott_(politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,gfarghnpxxcb60t,,,Bonnie Watson Coleman,representative,,250px_bonnie_watson_coleman_28cropped_229jpg_j6opgi59fe.jpg,,1945-02-06 00:00:00.000Z,bonnie-watson-coleman-new-jersey-12,New Jersey,,,,,,https://en.wikipedia.org/wiki/Bonnie_Watson_Coleman,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,eyibvdso7lw1t4b,,,Brad Finstad,representative,,brad_finstad_0bv33gvc7p.jpg,,1976-05-30 00:00:00.000Z,brad-finstad-minnesota-1,Minnesota,,,,,,https://en.wikipedia.org/wiki/Brad_Finstad,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,5e6g8om9tb5x866,,,Brad Knott,representative,,250px_rep_brad_knott_official_photo2c_119th_congress_28cropped29jpg_ut6w1lpxd3.jpg,,1986-04-17 00:00:00.000Z,brad-knott-north-carolina-13,North Carolina,,,,,,https://en.wikipedia.org/wiki/Brad_Knott,,
,Governor,pbc_3830222512,politicians,Governor,,,vaxulf230effwz3,,,Brad Little,governor,,brad_little_vaxulf230effwz3_6838ypg801.jpg,,1954-02-15 00:00:00.000Z,brad-little,Idaho,,,,,,https://en.wikipedia.org/wiki/Brad_Little,,
